title,eday,year,genre,auctionOrder,haras1,name,padrilloAuction,yeguaAuction,studbook_id,birth_eday,PR,PS,PRS,valueUSDB,pricePerBp
Gran Venta Fallow Estrellas  Resumen,05aug2020,2020,Hembra,40,,STORM ACTION,INTERACTION,SUNBEAMS,407581,13sep2018,.67132717,.030000133,.020139905,3061.45,1520.0916
Gran Venta Fallow Estrellas  Resumen,05aug2020,2020,Macho,5,,DON TIGRE,CITYSCAPE,DONA TIMBA,,,,,,3571.6917,
Gran Venta Fallow Estrellas  Resumen,05aug2020,2020,Macho,28,,GRINGO BOY,SUGGESTIVE BOY,FUE GRINGA,408437,06sep2018,.466414,.028317345,.013207606,5215.8037,3949.0908
Gran Venta Fallow Estrellas  Resumen,05aug2020,2020,Macho,35,,CHAZQUI,CITYSCAPE,SALLY VICKING,,,,,,7370.1572,
Gran Venta Fallow Estrellas  Resumen,05aug2020,2020,Hembra,43,,SEEK HAYA,SEEK AGAIN,HIGHNESS HAYA,407373,20aug2018,.48828954,.071224742,.034778297,3855.1592,1108.4957
Gran Venta Fallow Estrellas  Resumen,05aug2020,2020,Macho,1,,DON MILANGA,JOHN F KENNEDY,MILONGA QUERIDA,409197,03oct2018,.6864599,.073672399,.050573148,16497.813,3262.1685
Gran Venta Fallow Estrellas  Resumen,05aug2020,2020,Macho,44,,FUEGO CRUZADO,DYNAMIX,BRETAMA,412560,07jul2018,.49735257,.020296631,.010094582,2834.6758,2808.116
Gran Venta Fallow Estrellas  Resumen,05aug2020,2020,Hembra,19,,AMIGUITA MILONGUERA,TODO UN AMIGUITO,AMIGUITA FARNECITA,409066,04oct2018,.59274518,.013833604,.0081998017,3174.8369,3871.8459
Gran Venta Fallow Estrellas  Resumen,05aug2020,2020,Hembra,23,,LOVER BEACH,TREASURE BEACH,LIFE FOR LOVE,407883,08sep2018,.73419327,.021725843,.015950967,11338.703,7108.4741
Gran Venta Fallow Estrellas  Resumen,05aug2020,2020,Macho,50,,PARRUCHIERI,EL MOISES,PATRIA NUESTRA,,,,,,1587.4185,
Gran Venta Fallow Estrellas  Resumen,05aug2020,2020,Macho,18,,AMIGUITO TODO BEAUTY,TODO UN AMIGUITO,BEAUTY GLORY,409064,06oct2018,.78147781,.041955594,.032787364,5329.1904,1625.3794
Gran Venta Fallow Estrellas  Resumen,05aug2020,2020,Hembra,47,,LAST DYNAMIT,DYNAMIX,LAST CLICHY,,,,,,1984.2731,
Gran Venta Fallow Estrellas  Resumen,05aug2020,2020,Hembra,21,,VALENTRA,TREASURE BEACH,DONA CUMBIA,,,,,,5782.7388,
Gran Venta Fallow Estrellas  Resumen,05aug2020,2020,Macho,42,,VALDIVIENSE,LENOVO,NIGHT WALKER,407956,16aug2018,.57776326,.074778676,.043204371,4252.0137,984.16284
Gran Venta Fallow Estrellas  Resumen,05aug2020,2020,Hembra,10,,ENTRE AMIGOS,SAFETY CHECK,IVORY FLOWER,410970,20oct2018,.72245044,.016058357,.011601367,3288.2239,2834.3418
Gran Venta Fallow Estrellas  Resumen,05aug2020,2020,Hembra,15,,FULL MOON PARTY,GLOBAL HUNTER,HAPPENING,407437,21aug2018,.60540533,.027440049,.016612351,5555.9648,3344.4783
Gran Venta Fallow Estrellas  Resumen,05aug2020,2020,Hembra,32,,JOLIE LUMIERE,CITYSCAPE,JOLIE CHRIS,411832,17aug2018,.6258145,.058342434,.03651154,3401.6111,931.65369
Gran Venta Fallow Estrellas  Resumen,05aug2020,2020,Macho,11,,ENJAULADO,SAFETY CHECK,AMERICAN STRIPES,407369,31aug2018,.67131877,.020620704,.013843065,3741.7722,2702.9939
Gran Venta Fallow Estrellas  Resumen,05aug2020,2020,Macho,2,,DON AUGURIO,JOHN F KENNEDY,DONA MIAU,,,,,,7086.6895,
Gran Venta Fallow Estrellas  Resumen,05aug2020,2020,Hembra,31,,ELMASA,ASIATIC BOY,EMPIRE BABY,409978,27aug2018,.51471472,.0075775106,.0039002562,2551.2083,6541.1299
Gran Venta Fallow Estrellas  Resumen,05aug2020,2020,Macho,51,,SON OF DADDY,SOUTHERN CAT,SON OF GUN,405954,15aug2018,.5952878,.038758736,.023072602,2040.9666,884.58447
Gran Venta Fallow Estrellas  Resumen,05aug2020,2020,Macho,34,,CAPICUO,VIOLENCE,MARISOLITA,,,,,,4932.3359,
Gran Venta Fallow Estrellas  Resumen,05aug2020,2020,Macho,26,,FALMOUTH,IL CAMPIONE,STORMY NIGHT,410193,04oct2018,.62629014,.016124832,.010098823,8787.4951,8701.5039
Gran Venta Fallow Estrellas  Resumen,05aug2020,2020,Hembra,7,,VALIOSA STRIPES,EQUAL STRIPES,STORMY VALUADA,409611,21oct2018,.57604146,.045256469,.026069602,11055.235,4240.6611
Gran Venta Fallow Estrellas  Resumen,05aug2020,2020,Macho,37,,LEO VIVO,LENOVO,VIVANCA,406122,18aug2018,.51205909,.015487952,.0079307463,4535.4814,5718.8584
Gran Venta Fallow Estrellas  Resumen,05aug2020,2020,Macho,33,,LAVA JATO,GREENSPRING,HISHI ROCK,406634,26jul2018,.63662857,.044400353,.028266532,4705.562,1664.7114
Gran Venta Fallow Estrellas  Resumen,05aug2020,2020,Hembra,38,,DESIGNATED SURVIVOR,LENOVO,WATER PERFORMANCE,408089,01oct2018,.45845172,.041402463,.01898103,3004.7563,1583.0313
Gran Venta Fallow Estrellas  Resumen,05aug2020,2020,Macho,45,,NAISTUMICHIU,PORTAL DEL ALTO,MUST BE NICE,412477,11oct2018,.54058224,.011203964,.006056664,3685.0786,6084.3374
Gran Venta Fallow Estrellas  Resumen,05aug2020,2020,Hembra,16,,DANGEROUX,CITY BANKER,SECRET OBSESSION,,,,,,3401.6111,
Gran Venta Fallow Estrellas  Resumen,05aug2020,2020,Macho,13,,GRACIAS VASCO,CITY BANKER,FAMILY SECRET,407439,05sep2018,.69642496,.023811093,.01658264,2267.7407,1367.5391
Gran Venta Fallow Estrellas  Resumen,05aug2020,2020,Hembra,46,,MOST GIRL,MOST IMPROVED,WINNER GIRL,412563,04oct2018,.67120677,.010278727,.006899151,1984.2731,2876.1121
Gran Venta Fallow Estrellas  Resumen,05aug2020,2020,Hembra,14,,IN THE PARADISE,IN THE DARK,FRAULIEN EVA,410703,24oct2018,.70214993,.014901568,.010463135,5555.9648,5310.0381
Gran Venta Fallow Estrellas  Resumen,05aug2020,2020,Macho,49,,DEL SECRETO,EL MOISES,SECRET PRIZE,412889,20sep2018,.49285296,.015626483,.0077015581,2154.3535,2797.2957
Gran Venta Fallow Estrellas  Resumen,05aug2020,2020,Macho,12,,ES BESUQUEIRO,IN THE DARK,BESADORA INC,410705,03nov2018,.70048344,.026555382,.018601606,6066.2061,3261.1196
"Gran Venta Conjunta Ojos Claros, El Paraiso Y Triple Alliance",27jul2020,2020,Hembra,19,,MARAVILLA COSMICA,MASTER OF HOUNDS,SOY LA REGIA,406194,01aug2018,.55159265,.027761009,.015312769,2385.127,1557.6066
Gran Venta Online Haras Abolengo,27jul2020,2020,Macho,26,Abolengo,ULTIMO JUEGO,JOHN F KENNEDY,ULTIMA OPCION,410093,11oct2018,.53256017,.031847425,.016960669,4505.2397,2656.2866
Gran Venta Online Haras Abolengo,27jul2020,2020,Macho,7,Abolengo,METRO BALDERAS,FORTIFY,PUNTERA RYE,406035,27jul2018,.72592574,.13491082,.097935237,16695.889,1704.7887
"Gran Venta Conjunta Ojos Claros, El Paraiso Y Triple Alliance",27jul2020,2020,Macho,4,,RULER REMOTE,REMOTE,ROMAN MASK,407018,13aug2018,.64498115,.13857946,.089381136,4187.2227,468.46826
"Gran Venta Conjunta Ojos Claros, El Paraiso Y Triple Alliance",27jul2020,2020,Hembra,7,,DARK TOY,IN THE DARK,TOY GIRL,408995,14sep2018,.59360582,.046301939,.027485101,3180.1692,1157.052
Gran Venta Online Haras Abolengo,27jul2020,2020,Macho,10,Abolengo,VICEN C,COSMIC TRIGGER,VINEDRESSER,406687,08aug2018,.60666978,.028477035,.017276157,17225.916,9970.9189
Gran Venta Online Haras Abolengo,27jul2020,2020,Macho,33,Abolengo,ESTE PA MI,JOHN F KENNEDY,ESTEPA ANDINA,407401,24aug2018,.58018476,.048843611,.028338319,5565.2964,1963.8767
Gran Venta Online Haras Abolengo,27jul2020,2020,Hembra,25,Abolengo,ES FANTASIOSA,LIZARD ISLAND,ESTOPA FAN,410601,17oct2018,.48640805,.016782541,.0081631634,5300.2822,6492.9268
Gran Venta Online Haras Abolengo,27jul2020,2020,Macho,9,Abolengo,SPEEDGRADES,EQUAL STRIPES,SPIN THE BOTTLE,405739,15jul2018,.60464609,.061286554,.037056673,12190.648,3289.731
"Gran Venta Conjunta Ojos Claros, El Paraiso Y Triple Alliance",27jul2020,2020,Macho,10,,SEBISTIAL,SEBI HALO,INTERSECRETA,406910,28aug2018,.66890448,.054658432,.036561269,5565.2964,1522.1836
"Gran Venta Conjunta Ojos Claros, El Paraiso Y Triple Alliance",27jul2020,2020,Macho,3,,OSCURO DIAMANTE,IN THE DARK,CANDY WOMAN,407020,18aug2018,.56665856,.088168629,.049961507,15105.804,3023.4883
Gran Venta Online Haras Abolengo,27jul2020,2020,Hembra,15,Abolengo,INTENSIVAMENTE,JOHN F KENNEDY,INTENSE LOVE,407485,27aug2018,.44490278,.047837295,.021282945,10070.536,4731.7402
Gran Venta Online Haras Abolengo,27jul2020,2020,Macho,23,Abolengo,EMPATO O GANO,LIZARD ISLAND (USA),EMPRESS FLASH,,,,,,8215.4375,
Gran Venta Online Haras Abolengo,27jul2020,2020,Macho,2,Abolengo,GREEN RIVER,EQUAL STRIPES,GREEN PET,410608,22oct2018,.60064429,.068630196,.041222334,18020.959,4371.6494
"Gran Venta Conjunta Ojos Claros, El Paraiso Y Triple Alliance",27jul2020,2020,Hembra,6,,DARK FEELING,IN THE DARK,HAPPY FEELINGS,,,,,,5300.2822,
"Gran Venta Conjunta Ojos Claros, El Paraiso Y Triple Alliance",27jul2020,2020,Hembra,20,,MODERN JAZZ,MASTER OF HOUNDS,INTER RUBIA,410836,17oct2018,.77861881,.076739699,.059750974,2650.1411,443.53104
Gran Venta Online Haras Abolengo,27jul2020,2020,Hembra,8,Abolengo,EVADILA,TREASURE BEACH,EVINDIM,407779,03sep2018,.75125879,.081684969,.061366551,15900.846,2591.126
"Gran Venta Conjunta Ojos Claros, El Paraiso Y Triple Alliance",27jul2020,2020,Macho,12,,LAUREATE,LE BLUES,BRIGHTHILL,406929,27aug2018,.78074789,.03533924,.027591037,2650.1411,960.508
"Gran Venta Conjunta Ojos Claros, El Paraiso Y Triple Alliance",27jul2020,2020,Hembra,18,,EIGHTPENNY,IL CAMPIONE,JAUNTY GALE,409433,30sep2018,.63234711,.032301553,.020425793,5300.2822,2594.8967
Gran Venta Online Haras Abolengo,27jul2020,2020,Hembra,34,Abolengo,ZANATERA,ASIATIC BOY,ZUHOOR,407094,16aug2018,.56372595,.025094576,.014146464,3180.1692,2248.0313
Gran Venta Online Haras Abolengo,27jul2020,2020,Macho,20,Abolengo,EMERALD SKY,TREASURE BEACH,EMERALD SPIRIT,410092,10oct2018,.64530355,.039687559,.025610523,8480.4512,3311.3152
"Gran Venta Conjunta Ojos Claros, El Paraiso Y Triple Alliance",27jul2020,2020,Macho,9,,SAPIRON,SEBI HALO,MIRTHFUL ROSE,,,,,,4293.2285,
"Gran Venta Conjunta Ojos Claros, El Paraiso Y Triple Alliance",27jul2020,2020,Macho,11,,LE BACS,LE BLUES,SACHATIKA,406588,11aug2018,.75304556,.062293019,.046909481,5035.2681,1073.4009
"Gran Venta Conjunta Ojos Claros, El Paraiso Y Triple Alliance",27jul2020,2020,Macho,13,,BOUNTY HUNTER,INCURABLE OPTIMIST,SHADOW QUEEN,406926,23aug2018,.66597855,.019833885,.013208942,4134.2202,3129.8647
Gran Venta Online Haras Abolengo,27jul2020,2020,Macho,16,Abolengo,INIMAGINADO,EQUAL STRIPES,IMPUESTA,407099,21aug2018,.60193056,.0725061,.043643638,11925.635,2732.5024
"Gran Venta Conjunta Ojos Claros, El Paraiso Y Triple Alliance",27jul2020,2020,Macho,2,,OJOS REMOTEROS,REMOTE,CANDEGGINA,407015,26aug2018,.62286985,.060371462,.037603565,5300.2822,1409.5159
"Gran Venta Conjunta Ojos Claros, El Paraiso Y Triple Alliance",27jul2020,2020,Hembra,17,,ABANILLERA,ANGIOLO,BRITANNY,410840,18oct2018,.72679216,.035260193,.025626833,4770.2539,1861.4293
Gran Venta Online Haras Abolengo,27jul2020,2020,Hembra,30,Abolengo,EARTHLIGHT,JOHN F KENNEDY,EARTHSHINE,408430,24sep2018,.5642029,.050105225,.028269514,6095.3242,2156.1475
Gran Venta Online Haras Abolengo,27jul2020,2020,Hembra,32,Abolengo,ELECTORADA,LIZARD ISLAND,ELECTRA BASS,408234,13sep2018,.55932295,.031404071,.017565018,8215.4375,4677.1587
"Gran Venta Conjunta Ojos Claros, El Paraiso Y Triple Alliance",27jul2020,2020,Hembra,16,,ARCHITECT,ANGIOLO,STORMY SKY,409432,29sep2018,.64311397,.019617708,.012616422,4293.2285,3402.8892
"Gran Venta Conjunta Ojos Claros, El Paraiso Y Triple Alliance",27jul2020,2020,Hembra,15,,ALASKA REAL,ANGIOLO,REAL LIFE,411000,25oct2018,.65072727,.033378974,.021720609,3604.1919,1659.342
Gran Venta Online Haras Abolengo,27jul2020,2020,Hembra,18,Abolengo,INCLUIDA BIEN,JOHN F KENNEDY,INCLUDE ME,407403,27aug2018,.36263373,.033537004,.012161649,11925.635,9805.9355
Gran Venta Online Haras Abolengo,27jul2020,2020,Hembra,22,Abolengo,CRITERIOSA SOY,COSMIC TRIGGER,CRIMINAL MAMBO,407093,16aug2018,.55979168,.023683952,.013258079,11130.593,8395.3281
Gran Venta Online Haras Abolengo,27jul2020,2020,Macho,29,Abolengo,EDEN H,ASIATIC BOY,EDITINA,406677,02aug2018,.59708059,.031365495,.018727729,4770.2539,2547.1609
Gran Venta Online Haras Abolengo,27jul2020,2020,Macho,24,Abolengo,FRENCH BANK,TREASURE BEACH,FRENCH HONOUR,410876,23oct2018,.72756714,.050037883,.036405921,13250.705,3639.7114
"Gran Venta Conjunta Ojos Claros, El Paraiso Y Triple Alliance",27jul2020,2020,Macho,1,,CRACKDONA,CATCHER IN THE RYE,STORMY MELODY,,,,,,11395.606,
Gran Venta Online Haras Abolengo,27jul2020,2020,Hembra,12,Abolengo,ELUDIDA,TREASURE BEACH,ELUDIBLE,406684,03aug2018,.61592144,.071753927,.04419478,12720.677,2878.321
Gran Venta Online Haras Abolengo,27jul2020,2020,Macho,4,Abolengo,CAREADO,COSMIC TRIGGER,CAREFUL,407775,01sep2018,.65262556,.054806214,.035767935,18550.986,5186.4849
"Gran Venta Conjunta Ojos Claros, El Paraiso Y Triple Alliance",27jul2020,2020,Macho,14,,MOMENTO ETERNO,MASTER OF HOUNDS,SINAMAYERA,406914,30aug2018,.76078677,.045008581,.034241933,3657.1946,1068.0455
Gran Venta Online Haras Abolengo,27jul2020,2020,Macho,31,Abolengo,OBJETADO,ASIATIC BOY,OWE ME,407777,03sep2018,.66044921,.025238045,.016668446,5830.3101,3497.8125
Gran Venta Online Haras Abolengo,27jul2020,2020,Hembra,3,Abolengo,ASTUCIA PURA,EQUAL STRIPES,ASPERGES,409077,04oct2018,.51567698,.03643034,.018786287,27031.439,14388.921
"Gran Venta Conjunta Ojos Claros, El Paraiso Y Triple Alliance",27jul2020,2020,Hembra,8,,GARELLA OSCURA,IN THE DARK,GARELLA,407014,31aug2018,.51995164,.042988889,.022352144,3498.186,1565.0338
Gran Venta Online Haras Abolengo,27jul2020,2020,Macho,13,Abolengo,ITALIAN BEACH,TREASURE BEACH,ITALIAN STRIPE,410600,17oct2018,.68022066,.060698476,.041288357,17490.932,4236.2866
Gran Venta Online Haras Abolengo,27jul2020,2020,Hembra,11,Abolengo,MUY LEAL,EQUAL STRIPES,MUY APLAUDIDA,408423,17sep2018,.50300431,.040714964,.020479802,15900.846,7764.1597
Gran Venta Online Haras Abolengo,27jul2020,2020,Macho,27,Abolengo,FREE HANDED,LIZARD ISLAND,THUNDERY FALLEN,410607,22oct2018,.54821128,.042942971,.023541821,7685.4092,3264.5771
Gran Venta Online Haras Abolengo,27jul2020,2020,Hembra,17,Abolengo,ELUVEITIE,EQUAL STRIPES,ABSOLUTE,408735,27sep2018,.5581668,.029870722,.016672846,19611.043,11762.265
Gran Venta Online Haras Abolengo,27jul2020,2020,Macho,19,Abolengo,SHIELD ME,COSMIC TRIGGER,SHES MAGIC,,,,,,6890.3667,
Gran Venta Online Haras Abolengo,27jul2020,2020,Hembra,14,Abolengo,EMILY PRINCESS,COSMIC TRIGGER,EMANECIDA,406685,04aug2018,.49538797,.023989907,.011884311,7685.4092,6466.853
Gran Venta Online Haras Abolengo,27jul2020,2020,Macho,1,Abolengo,FREDERIK,EQUAL STRIPES,GIVE ME FRISCO,410096,12oct2018,.5592494,.033977266,.019001765,21201.129,11157.452
Gran Venta Online Haras Abolengo,27jul2020,2020,Macho,28,Abolengo,OSADO SOY,LIZARD ISLAND,ORIENTAL BAY,408236,14sep2018,.66303396,.032200735,.021350181,4505.2397,2110.1648
Gran Venta Online Haras Abolengo,27jul2020,2020,Hembra,6,Abolengo,EQUAL SIGN,EQUAL STRIPES,EGYPTIAN QUEEN,407784,06sep2018,.36011067,.031955734,.011507601,18020.959,15660.049
Gran Venta Online Haras Abolengo,27jul2020,2020,Macho,21,Abolengo,UN CRACK,JOHN F KENNEDY,UCRANIAN GIRL,409072,29sep2018,.59176868,.039569926,.023416243,13780.733,5885.1172
Gran Venta Online Haras Abolengo,27jul2020,2020,Hembra,35,Abolengo,MARTHA'S VINEYARD,LIZARD ISLAND,MATRICULAR,406688,08aug2018,.5425002,.031876866,.017293205,5300.2822,3064.9507
Gran Venta Online Haras Abolengo,27jul2020,2020,Hembra,5,Abolengo,EVER QUEEN,EQUAL STRIPES,EVERQUEST,407776,03sep2018,.34186736,.033143789,.01133078,19081.016,16839.984
Gran Venta Online Haras Abolengo,27jul2020,2020,Hembra,36,Abolengo,DUCTIVA,GALICADO,DUNCAN ISA,407786,10sep2018,.61547905,.016246628,.0099994596,2915.155,2915.3125
Gran Venta Copa Julio Online  Resumen,23jul2020,2020,Macho,14,,SEX ON THE BEACH,HURRICANE CAT,QUICK FRAMBOISE,410644,18oct2018,.75858301,.060825657,.046141312,5619.6626,1217.9243
Gran Venta Copa Julio Online  Resumen,23jul2020,2020,Macho,21,,HIT DIAMOND,HIT IT A BOMB,GLORIOUS DIAMOND,410353,12oct2018,.76614678,.086028874,.065910742,6690.0747,1015.0204
Gran Venta Copa Julio Online  Resumen,23jul2020,2020,Macho,23,,CRISTAL EMBRUJADO,STORM EMBRUJADO,CRYSTAL IN ASPEN,407322,31aug2018,.68541569,.062534839,.042862359,4335.1685,1011.4162
Gran Venta Copa Julio Online  Resumen,23jul2020,2020,Macho,12,,POSIBLEMENTE,JOHN F KENNEDY,POSTERGADA,409369,21sep2018,.5489316,.039743345,.021816378,8563.2959,3925.1685
Gran Venta Copa Julio Online  Resumen,23jul2020,2020,Hembra,25,,ACALORADA,HURRICANE CAT,CALOVENTORA,406701,14aug2018,.62793344,.029406695,.018465446,3104.1946,1681.0829
Gran Venta Copa Julio Online  Resumen,23jul2020,2020,Hembra,45,,ACHAGUA,SEEK AGAIN,A LA DERIVA,,,,,,3318.2771,
Gran Venta Copa Julio Online  Resumen,23jul2020,2020,Hembra,22,,DANZA PUNTANA,TREASURE BEACH,DANCER AND GLORY,409372,21sep2018,.70314676,.028961834,.020364419,8028.0894,3942.2139
Gran Venta Copa Julio Online  Resumen,23jul2020,2020,Macho,36,,EL CAPO GUZ,HURRICANE CAT,LA CAPELLETA,408636,22sep2018,.63681293,.033415195,.021279227,8028.0894,3772.7354
Gran Venta Copa Julio Online  Resumen,23jul2020,2020,Hembra,48,,AVEC MOI,SABAYON,AL DURRAH,410648,02oct2018,.65960622,.024357904,.016066624,1659.1385,1032.6616
Gran Venta Copa Julio Online  Resumen,23jul2020,2020,Hembra,19,,GAME WINNER,CURLINELLO,GIRLISH INTUITION,412750,16sep2018,.5800904,.02849263,.016528301,3050.6741,1845.7275
Gran Venta Copa Julio Online  Resumen,23jul2020,2020,Macho,17,,ALCANFOR,TRUE CAUSE,ABONANZA,407852,10sep2018,.59290516,.043470386,.025773816,3211.2358,1245.9296
Gran Venta Copa Julio Online  Resumen,23jul2020,2020,Hembra,31,,DONA ROAD,STORM EMBRUJADO,DONA BELLAMY,407313,13sep2018,.48193648,.0058073001,.0027987498,5352.0596,19123.037
Gran Venta Copa Julio Online  Resumen,23jul2020,2020,Macho,15,,FARM MANAGER,REMOTE,CITY FARM,409726,15oct2018,.57473481,.0728947,.041895121,8028.0894,1916.2349
Gran Venta Copa Julio Online  Resumen,23jul2020,2020,Macho,13,,DOM MARIO,MIDSHIPMAN,FLATTER CHATTER,,,,,,13647.752,
Gran Venta Copa Julio Online  Resumen,23jul2020,2020,Macho,35,,VERTICAL SPEED,E DUBAI,VEDETTE ROMANA,406026,15jul2018,.67624211,.046388518,.031369869,4014.0447,1279.5861
Gran Venta Copa Julio Online  Resumen,23jul2020,2020,Macho,3,,BEAU GESTE,HURRICANE CAT,BELLE ALTESSE,,,,,,16056.179,
Gran Venta Copa Julio Online  Resumen,23jul2020,2020,Macho,5,,PABLINHO,HURRICANE CAT,TONINHA,407077,05aug2018,.73959255,.074700497,.055247933,9633.707,1743.7227
Gran Venta Copa Julio Online  Resumen,23jul2020,2020,Macho,39,,PAY PALE,CURLINELLO,PUNKY CATCHER,412751,26sep2018,.71003687,.026213245,.018612372,1338.0149,718.8847
Gran Venta Copa Julio Online  Resumen,23jul2020,2020,Hembra,16,,GLOBAL FILLY,GLOBAL HUNTER,HI AMANDA,410774,28oct2018,.62373972,.021077875,.013147108,2943.6328,2238.9963
Gran Venta Copa Julio Online  Resumen,23jul2020,2020,Macho,7,,DUNMORE,FULL MAST,ROMAN VIRGIN,405945,22jul2018,.76399314,.060395025,.046141386,3746.4419,811.9483
Gran Venta Copa Julio Online  Resumen,23jul2020,2020,Macho,4,,SUMMER BOSS,HOLY BOSS,SUMMER SCENT,408503,20sep2018,.73510104,.12687038,.093262546,14985.768,1606.8367
Gran Venta Copa Julio Online  Resumen,23jul2020,2020,Hembra,32,,SALAYA,HURRICANE CAT,SEMBRADORA,,,,,,3746.4419,
Gran Venta Copa Julio Online  Resumen,23jul2020,2020,Hembra,38,,CARPATA,HURRICANE CAT,GALITZIA,412515,28oct2018,.69794297,.046059616,.032146987,4549.2505,1415.1406
Gran Venta Copa Julio Online  Resumen,23jul2020,2020,Macho,26,,SECRET LEGENT,FULL MAST,FILATERIA,,,,,,2676.0298,
Gran Venta Copa Julio Online  Resumen,23jul2020,2020,Hembra,10,,VECINA ATREVIDA,LIZARD ISLAND,VECINITA,408645,28sep2018,.67401391,.038677424,.026069121,8028.0894,3079.5396
Gran Venta Copa Julio Online  Resumen,23jul2020,2020,Hembra,30,,PERSIAN SONG,JOHN F KENNEDY,PERSIAN NUT,406361,07aug2018,.34233916,.028590683,.0097877104,9098.501,9295.8418
Gran Venta Copa Julio Online  Resumen,23jul2020,2020,Hembra,11,,HIT EVA,HIT IT A BOMB,MISS EVA,406885,30aug2018,.72183496,.092520826,.066784769,9098.501,1362.3617
Gran Venta Copa Julio Online  Resumen,23jul2020,2020,Hembra,24,,ANSHAR,HURRICANE CAT,ELPHABA,410650,05oct2018,.6931861,.066088215,.045811433,4816.8535,1051.4523
Gran Venta Copa Julio Online  Resumen,23jul2020,2020,Macho,27,,MR. SMITH,MOST IMPROVED,DEAR PRINCESS,406649,29aug2018,.75710195,.064847536,.049096197,3478.8389,708.57605
Gran Venta Copa Julio Online  Resumen,23jul2020,2020,Hembra,47,,LA OTARIA,HURRICANE CAT,PERCANTA FITZ,410649,20sep2018,.65529299,.036442097,.023880251,3478.8389,1456.7849
Gran Venta Copa Julio Online  Resumen,23jul2020,2020,Macho,18,,IRON CAUSE,TRUE CAUSE,INADVERTIDA,,,,,,5352.0596,
Gran Venta Copa Julio Online  Resumen,23jul2020,2020,Hembra,41,,PRINCESA ASLAUG,SIXTIES ICON,PRINCESS JULIANA,405826,12jul2018,.65534037,.046911135,.030742761,12309.737,4004.1094
Gran Venta Copa Julio Online  Resumen,23jul2020,2020,Macho,42,,CUMULO,HURRICANE CAT,BROKEN CLOUD,410643,14oct2018,.73718381,.049018275,.03613548,3318.2771,918.28784
Gran Venta Copa Julio Online  Resumen,23jul2020,2020,Macho,34,,THE BOTANIST,PORTAL DEL ALTO,NORMATIVA,407853,20sep2018,.67570299,.033371858,.022549465,3478.8389,1542.7589
Gran Venta Copa Julio Online  Resumen,23jul2020,2020,Macho,33,,GUARANY,REMOTE,ZAMBA QUERIDA,405644,19jul2018,.60678697,.062341087,.03782776,4816.8535,1273.3647
Gran Venta Copa Julio Online  Resumen,23jul2020,2020,Macho,37,,BELLO EMBRUJADO,STORM EMBRUJADO,HELLO DEAR,406092,06aug2018,.73129964,.070962541,.051894881,4335.1685,835.375
Gran Venta Copa Julio Online  Resumen,23jul2020,2020,Hembra,6,,PARAKALO,HURRICANE CAT,PAUCINA,405960,05aug2018,.46306893,.020879406,.0096686045,5726.7036,5922.9888
"En Cordoba, Buen Cierre Para La Venta Conjunta De Don Florentino Y La Valkiria",10jul2020,2020,Hembra,8,Hlv,SKARPELLA,FALLING SKY,ORPENELLA,407046,25aug2018,.51078016,.018187245,.0092896838,5800,6243.4849
"En Cordoba, Buen Cierre Para La Venta Conjunta De Don Florentino Y La Valkiria",10jul2020,2020,Hembra,15,Hdf,IN THE CLUB,QUE VIDA BUENA,IMPOSSIBILITE,405688,13jul2018,.38405728,.018335864,.007042022,9200,13064.43
"En Cordoba, Buen Cierre Para La Venta Conjunta De Don Florentino Y La Valkiria",10jul2020,2020,Hembra,17,Hdf,AQUI SIEMPRE,QUE VIDA BUENA,COMPANERA FIEL,,,,,,4800,
"En Cordoba, Buen Cierre Para La Venta Conjunta De Don Florentino Y La Valkiria",10jul2020,2020,Hembra,14,Hdf,MISS FALLING,FALLING SKY,MAINLY INC,,,,,,6400,
