name,padrillo,M,birth_eday,sex,PR,PS,PRS,Haras,value,valueUSDB,pricePerBp,title,source,auctionOrder,studbook_id,year,date
la kiny,got talent,kilda,07oct2021,Hembra,.33891025,.0077594123,.0026297444,La Valkiria,2000000,4102.564,15600.619,Gran Venta Otono Haras Don Florentino Y Haras La Valkiria  Resumen,https://www.turfdiario.com/gran-venta-otono-haras-don-florentino-y-haras-la-valkiria-resumen/,23,429787,2023,"22 may, 2023"
morning jazz,forge,flaming,12oct2021,Macho,.68833476,.052153841,.0358993,Heritage Stud,7000,3402.5105,947.79297,Venta Copa Bullrich Agosto  Productos 2021  Resumen,https://www.turfdiario.com/venta-copa-bullrich-agosto-productos-2021-resumen/,27,429816,2023,"24 aug, 2023"
mystical beat,forge,mi belleza,28sep2021,Hembra,.56799567,.022093691,.012549121,Chenaut,8500,4129.8027,3290.9099,Gran Venta Conjunta Haras Orilla Del Monte Y Haras Chenaut  Resumen,https://www.turfdiario.com/gran-venta-conjunta-haras-orilla-del-monte-y-haras-chenaut-resumen/,19,429823,2023,"9 may, 2023"
moonlight shadow,forge,for luck,02oct2021,Hembra,.57750326,.023714935,.013695452,Heritage Stud,9300,4629.3984,3380.2451,Gran Venta De Productos 2021 Racehorse  Resumen,https://www.turfdiario.com/gran-venta-de-productos-2021-racehorse-resumen/,3,429825,2023,"28 jul, 2023"
filippiada,il mercato,flora y fauna,18oct2021,Hembra,.62190717,.035890888,.022320801,La Pasion,13000,6199.7822,2777.5806,Gran Venta Seleccion Haras La Pasion  Resumen,https://www.turfdiario.com/gran-venta-seleccion-haras-la-pasion-resumen-2/,37,429862,2023,"27 apr, 2023"
hiran,santillano,hail to humor,14oct2021,Macho,.7939508,.095029391,.075448662,La Pasion,24000,11445.752,1517.0251,Gran Venta Seleccion Haras La Pasion  Resumen,https://www.turfdiario.com/gran-venta-seleccion-haras-la-pasion-resumen-2/,31,429866,2023,"27 apr, 2023"
lakka,manipulator,lucky lizard,08oct2021,Hembra,.63939214,.01810031,.011573196,La Pasion,30000,14307.19,12362.35,Gran Venta Seleccion Haras La Pasion  Resumen,https://www.turfdiario.com/gran-venta-seleccion-haras-la-pasion-resumen-2/,43,429868,2023,"27 apr, 2023"
syvota,manipulator,snapy filly,06oct2021,Hembra,.68358511,.021439191,.014655512,La Pasion,14000,6676.689,4555.7529,Gran Venta Seleccion Haras La Pasion  Resumen,https://www.turfdiario.com/gran-venta-seleccion-haras-la-pasion-resumen-2/,42,429870,2023,"27 apr, 2023"
omate,lizard island,orchidea,28sep2021,Macho,.7374022,.054788899,.040401455,La Pasion,20000,10256.666,2538.6873,Gran Venta Haras La Pasion E Invitados  Resumen,https://www.turfdiario.com/gran-venta-haras-la-pasion-e-invitados-resumen/,11,429871,2023,"23 jun, 2023"
celini,manipulator,cambio y fuera,18sep2021,Macho,.5888775,.035103414,.020671612,La Pasion,23000,10968.846,5306.2363,Gran Venta Seleccion Haras La Pasion  Resumen,https://www.turfdiario.com/gran-venta-seleccion-haras-la-pasion-resumen-2/,28,429875,2023,"27 apr, 2023"
ohanna,manipulator,onda chic,15sep2021,Hembra,.71879178,.044123296,.031715464,La Pasion,14000,7179.6665,2263.7747,Gran Venta Haras La Pasion E Invitados  Resumen,https://www.turfdiario.com/gran-venta-haras-la-pasion-e-invitados-resumen/,24,429876,2023,"23 jun, 2023"
obama,puerto escondido,oriunda,14oct2020,Macho,.62099701,.039856307,.024750648,El Mallin,32000,18549.266,7494.4565,Venta Copa Bullrich Mayo Dia 2  Resumen,https://www.turfdiario.com/venta-copa-bullrich-mayo-dia-2-resumen-2/,55,429877,2022,"12 may, 2022"
major de burgh,hurricane cat,major lady,27sep2020,Macho,.76154095,.047945254,.036512274,El Mallin,21000,12172.955,3333.9351,Venta Copa Bullrich Mayo Dia 2  Resumen,https://www.turfdiario.com/venta-copa-bullrich-mayo-dia-2-resumen-2/,78,429879,2022,"12 may, 2022"
sun sei,seize,gardening,20oct2021,Macho,.70270669,.052457247,.03686206,Alborada,15300000,31256.385,8479.2832,Gran Venta Anual Del Haras Alborada  Resumen,https://www.turfdiario.com/gran-venta-anual-del-haras-alborada-resumen/,9,429897,2023,"23 may, 2023"
juana queen,juan talentoso,rapsodia,15oct2021,Hembra,.50729167,.011121555,.0056418725,Alborada,1800000,3677.2217,6517.7324,Gran Venta Anual Del Haras Alborada  Resumen,https://www.turfdiario.com/gran-venta-anual-del-haras-alborada-resumen/,24,429898,2023,"23 may, 2023"
amiguita traviesita,cima de triomphe,amiguita traviesa,20sep2021,Hembra,.70738912,.02357178,.01667442,Don Nico,11000,5242.7622,3144.1946,Amiguita Versera Fue El Precio Maximo En La Venta Del Haras Don Nico  Resumen,https://www.turfdiario.com/amiguita-versera-fue-el-precio-maximo-en-la-venta-del-haras-don-nico-resumen/,12,429903,2023,"6 may, 2023"
blonda imperial,touareg,fan fest,19sep2021,Hembra,.25000963,.035508566,.0088774832,Don Florentino,5200000,10666.667,12015.418,Gran Venta Otono Haras Don Florentino Y Haras La Valkiria  Resumen,https://www.turfdiario.com/gran-venta-otono-haras-don-florentino-y-haras-la-valkiria-resumen/,20,429942,2023,"22 may, 2023"
que vida top,que vida buena,top nice,19sep2021,Macho,.38460213,.023874464,.0091821691,Don Florentino,4400000,9025.6406,9829.5303,Gran Venta Otono Haras Don Florentino Y Haras La Valkiria  Resumen,https://www.turfdiario.com/gran-venta-otono-haras-don-florentino-y-haras-la-valkiria-resumen/,5,429943,2023,"22 may, 2023"
paisa touareg,touareg,apaisada,23sep2021,Macho,.36592627,.034568843,.012649648,Don Florentino,4160000,8533.333,6745.9058,Gran Venta Otono Haras Don Florentino Y Haras La Valkiria  Resumen,https://www.turfdiario.com/gran-venta-otono-haras-don-florentino-y-haras-la-valkiria-resumen/,13,429945,2023,"22 may, 2023"
pasado de copas,que vida buena,premurosa,26sep2021,Macho,.44273248,.036923517,.016347241,Don Florentino,6400000,13128.205,8030.8384,Gran Venta Otono Haras Don Florentino Y Haras La Valkiria  Resumen,https://www.turfdiario.com/gran-venta-otono-haras-don-florentino-y-haras-la-valkiria-resumen/,6,429947,2023,"22 may, 2023"
saragossiana,suggestive boy,saragossa,24jul2021,Hembra,.70292026,.091823332,.064544477,La Esperanza,43000,20796.32,3222.0139,Venta Produccion Total 2021  Haras La Esperanza  Resumen,https://www.turfdiario.com/venta-produccion-total-2021-haras-la-esperanza-resumen/,13,429959,2023,"11 may, 2023"
devastadora salvaje,vastago salvaje,devastadora,22oct2021,Hembra,.41426587,.012454525,.0051594847,Aitue,7500,3944.9304,7645.9775,Gran Venta Post Estrellas Resumen,https://www.turfdiario.com/gran-venta-post-estrellas-resumen/,21,429960,2023,"12 jul, 2023"
devastadora salvaje,vastago salvaje,devastadora,22oct2021,Hembra,.41397151,.012122321,.0050182957,Aitue,14800,7512.7637,14970.747,Gran Venta Productos 2021 De Racehorse  Resumen,https://www.turfdiario.com/gran-venta-productos-2021-de-racehorse-resumen/,2,429960,2023,"16 jun, 2023"
desafio total,daddy long legs,denali,14oct2021,Macho,.77823424,.24657249,.19189116,Pozo De Luna,85000,42040.109,2190.8308,Gran Venta Productos 2021 Haras Pozo De Luna  Resumen,https://www.turfdiario.com/gran-venta-productos-2021-haras-pozo-de-luna-resumen/,4,429965,2023,"4 jun, 2023"
cuan chef,daddy long legs,cuan linda,12oct2021,Macho,.76554018,.12480279,.095541552,Pozo De Luna,35000,17310.633,1811.8434,Gran Venta Productos 2021 Haras Pozo De Luna  Resumen,https://www.turfdiario.com/gran-venta-productos-2021-haras-pozo-de-luna-resumen/,8,429972,2023,"4 jun, 2023"
simt,treasure beach,sierra norte,08oct2021,Macho,.74341506,.090968683,.06762749,Pozo De Luna,59000,29180.781,4314.9287,Gran Venta Productos 2021 Haras Pozo De Luna  Resumen,https://www.turfdiario.com/gran-venta-productos-2021-haras-pozo-de-luna-resumen/,9,429974,2023,"4 jun, 2023"
roman kid,quiz kid,la ultranza,29aug2021,Macho,.60051191,.031824809,.019111177,Las Camelias,2000,960.20355,502.43036,Venta Copa Bullrich Mayo Dia 2  Resumen,https://www.turfdiario.com/venta-copa-bullrich-mayo-dia-2-resumen-3/,80,429988,2023,"19 may, 2023"
googler,galan de cine,sweet hill,10sep2021,Macho,.62733495,.022152817,.013897236,El Paraiso,11500,5661.0146,4073.4822,Gran Venta Seleccion Machos De Productos 2021 Del Haras El Paraiso  Resumen,https://www.turfdiario.com/gran-venta-seleccion-machos-de-productos-2021-del-haras-el-paraiso-resumen/,65,429996,2023,"23 apr, 2023"
security kid,quiz kid,la secuaz,28jul2021,Macho,.47085333,.031039102,.014614864,Las Camelias,2000,960.20355,657.00476,Venta Copa Bullrich Mayo Dia 2  Resumen,https://www.turfdiario.com/venta-copa-bullrich-mayo-dia-2-resumen-3/,99,429998,2023,"19 may, 2023"
santo kid,quiz kid,santorina,31jul2021,Macho,.67969018,.026487555,.018003331,Las Camelias,2000,960.20355,533.34772,Venta Copa Bullrich Mayo Dia 2  Resumen,https://www.turfdiario.com/venta-copa-bullrich-mayo-dia-2-resumen-3/,73,430000,2023,"19 may, 2023"
good trigger,cosmic trigger,good vibes,27sep2021,Hembra,.50305456,.037220504,.018723944,Abolengo,38000,18396.625,9825.1865,Gran Venta Exclusiva Haras Abolengo  Resumen,https://www.turfdiario.com/gran-venta-exclusiva-haras-abolengo-resumen/,34,430008,2023,"14 may, 2023"
samy girl,treasure beach,samantha,28sep2021,Hembra,.65534908,.040172629,.026327096,Abolengo,40000,19364.867,7355.4893,Gran Venta Exclusiva Haras Abolengo  Resumen,https://www.turfdiario.com/gran-venta-exclusiva-haras-abolengo-resumen/,37,430010,2023,"14 may, 2023"
ernny,cosmic trigger,empiric rules,01oct2021,Macho,.62643504,.095576674,.059872579,Abolengo,30000,14523.65,2425.76,Gran Venta Exclusiva Haras Abolengo  Resumen,https://www.turfdiario.com/gran-venta-exclusiva-haras-abolengo-resumen/,22,430013,2023,"14 may, 2023"
ernny,cosmic trigger,empiric rules,01oct2021,Macho,.62747782,.095629618,.060005464,Abolengo,13000,6925.5396,1154.1515,Gran Venta Productos 2021 Haras Abolengo  Resumen,https://www.turfdiario.com/gran-venta-productos-2021-haras-abolengo-resumen/,12,430013,2023,"9 jul, 2023"
integrous,cosmic trigger,intense love,01oct2021,Macho,.61041236,.04449616,.027161006,Abolengo,27000,14383.813,5295.7583,Gran Venta Productos 2021 Haras Abolengo  Resumen,https://www.turfdiario.com/gran-venta-productos-2021-haras-abolengo-resumen/,9,430014,2023,"9 jul, 2023"
eludible girl,cosmic trigger,eludible,01oct2021,Hembra,.54877293,.031336151,.017196432,Abolengo,7050000,9657.5342,5616.0107,Gran Venta De Productos 2021 Haras Abolengo En La Punta  Resumen,https://www.turfdiario.com/gran-venta-de-productos-2021-haras-abolengo-en-la-punta-resumen/,2,430015,2023,"31 aug, 2023"
black stripes,equal stripes,bonica noia,02oct2021,Macho,.54896808,.038739473,.021266734,Abolengo,92000,48310.762,22716.588,Gran Venta Selecta Haras Abolengo Y Haras Vacacion  Resumen,https://www.turfdiario.com/gran-venta-selecta-haras-abolengo-y-haras-vacacion-resumen/,14,430016,2023,"28 mar, 2023"
exactly right,cosmic trigger,examinadora,04oct2021,Hembra,.51610625,.026664907,.013761926,Abolengo,68000,32920.273,23921.27,Gran Venta Exclusiva Haras Abolengo  Resumen,https://www.turfdiario.com/gran-venta-exclusiva-haras-abolengo-resumen/,8,430018,2023,"14 may, 2023"
dark sound,long island sound,darling dior,05oct2021,Macho,.62180263,.042015929,.026125615,Abolengo,8000,3872.9736,1482.443,Gran Venta Exclusiva Haras Abolengo  Resumen,https://www.turfdiario.com/gran-venta-exclusiva-haras-abolengo-resumen/,50,430023,2023,"14 may, 2023"
dark sound,long island sound,darling dior,05oct2021,Macho,.65410554,.050864957,.033271052,Abolengo,2100000,2876.7124,864.62921,Gran Venta De Productos 2021 Haras Abolengo En La Punta  Resumen,https://www.turfdiario.com/gran-venta-de-productos-2021-haras-abolengo-en-la-punta-resumen/,19,430023,2023,"31 aug, 2023"
pure honor,legion de honor,pure deputy,06oct2021,Macho,.41477358,.014559813,.0060390257,Abolengo,8000,4261.8701,7057.2148,Gran Venta Productos 2021 Haras Abolengo  Resumen,https://www.turfdiario.com/gran-venta-productos-2021-haras-abolengo-resumen/,21,430024,2023,"9 jul, 2023"
robin hood,daddy long legs,piba como vos,13oct2021,Macho,.60765922,.050091669,.030438665,El Chanar,42000,20415.064,6706.9512,Venta Copa Bullrich Agosto  Productos 2021  Resumen,https://www.turfdiario.com/venta-copa-bullrich-agosto-productos-2021-resumen/,1,430026,2023,"24 aug, 2023"
sugar candy,treasure beach,candy tale,26sep2021,Hembra,.58650452,.052625004,.030864803,El Chanar,71000,38398.992,12441.029,Venta Copa Bullrich Abril  Resumen,https://www.turfdiario.com/venta-copa-bullrich-abril-resumen/,38,430029,2023,"11 apr, 2023"
in your way,fortify,implosiva,18aug2021,Macho,.73049885,.070482016,.051487032,Vacacion,72000,36612.664,7111.0459,Gran Venta Otono 2023 Haras Vacacion  Resumen,https://www.turfdiario.com/gran-venta-otono-2023-haras-vacacion-resumen/,4,430072,2023,"12 jun, 2023"
seÑor importante,fortify,ilusionaria,24aug2021,Macho,.65498412,.11169311,.073157214,Vacacion,87000,45685.176,6244.7944,Gran Venta Selecta Haras Abolengo Y Haras Vacacion  Resumen,https://www.turfdiario.com/gran-venta-selecta-haras-abolengo-y-haras-vacacion-resumen/,19,430076,2023,"28 mar, 2023"
friendly raf,fortify,kali baby,16aug2021,Macho,.70614183,.15737861,.11113162,Vacacion,142000,74566.609,6709.7563,Gran Venta Selecta Haras Abolengo Y Haras Vacacion  Resumen,https://www.turfdiario.com/gran-venta-selecta-haras-abolengo-y-haras-vacacion-resumen/,15,430077,2023,"28 mar, 2023"
only for john,john f kennedy,only for joy,25sep2021,Macho,.69886142,.016997976,.01187923,Santa Ines,14000,6741.2505,5674.8213,Gran Venta Selecta Haras Santa Ines  Resumen,https://www.turfdiario.com/gran-venta-selecta-haras-santa-ines-resumen/,32,430095,2023,"3 may, 2023"
nanabe creek,fortify,norimberga,10oct2021,Macho,.72100657,.12786119,.092188753,Santa Ines,57000,27446.52,2977.209,Gran Venta Selecta Haras Santa Ines  Resumen,https://www.turfdiario.com/gran-venta-selecta-haras-santa-ines-resumen/,10,430099,2023,"3 may, 2023"
don nasareno,john f kennedy,la terucca,15oct2021,Macho,.70107752,.063488103,.044510081,La Providencia,8000,3855.2422,866.15033,Gran Venta Anual Haras La Providencia  Resumen,https://www.turfdiario.com/gran-venta-anual-haras-la-providencia-resumen-3/,15,430132,2023,"8 may, 2023"
opreso,endorsement,opresa,31jul2021,Macho,.477157,.011487654,.0054814145,La Quebrada,14000,6805.021,12414.717,Venta Copa Bullrich Agosto  Productos 2021  Resumen,https://www.turfdiario.com/venta-copa-bullrich-agosto-productos-2021-resumen/,53,430140,2023,"24 aug, 2023"
grand glamour,grand reward,la glamurosa,18aug2021,Macho,.61892176,.022983292,.01422486,Don Teodoro,11000,5346.8022,3758.7732,Venta Copa Bullrich Agosto  Productos 2021  Resumen,https://www.turfdiario.com/venta-copa-bullrich-agosto-productos-2021-resumen/,32,430143,2023,"24 aug, 2023"
dorado island,lizard island,alianza dorada,12jul2021,Macho,.68080056,.036799084,.025052838,Don Teodoro,16000,7777.167,3104.3057,Venta Copa Bullrich Agosto  Productos 2021  Resumen,https://www.turfdiario.com/venta-copa-bullrich-agosto-productos-2021-resumen/,35,430144,2023,"24 aug, 2023"
tierra de hojas,endorsement,red leaf,07jul2021,Hembra,.53042555,.016142881,.0085625965,Don Teodoro,10000,4860.7295,5676.7002,Venta Copa Bullrich Agosto  Productos 2021  Resumen,https://www.turfdiario.com/venta-copa-bullrich-agosto-productos-2021-resumen/,41,430146,2023,"24 aug, 2023"
molina de tefia,winning prize,tefia,17sep2021,Macho,.58696097,.016318291,.0095782001,Don Teodoro,9000,4374.6567,4567.3057,Venta Copa Bullrich Agosto  Productos 2021  Resumen,https://www.turfdiario.com/venta-copa-bullrich-agosto-productos-2021-resumen/,56,430149,2023,"24 aug, 2023"
step to glory,victor security,bum bum,12oct2021,Macho,.5428797,.042639229,.023147972,El Trebol,6600,3471.5388,1499.7162,Gran Venta Post Estrellas Resumen,https://www.turfdiario.com/gran-venta-post-estrellas-resumen/,26,430160,2023,"12 jul, 2023"
step to glory,victor security,bum bum,12oct2021,Macho,.54385948,.042639229,.02318975,El Trebol,8500,4349.8809,1875.7775,Venta Conjunta Haras El Trebol Y Haras Zoraida  Resumen,https://www.turfdiario.com/venta-conjunta-haras-el-trebol-y-haras-zoraida-resumen/,18,430160,2023,"15 jun, 2023"
mensageira,le ken,cuando cuando,30sep2021,Hembra,.29181743,.020250058,.00590932,El Trebol,8000,4094.0054,6928.0483,Venta Conjunta Haras El Trebol Y Haras Zoraida  Resumen,https://www.turfdiario.com/venta-conjunta-haras-el-trebol-y-haras-zoraida-resumen/,16,430162,2023,"15 jun, 2023"
le tristane,le ken,idola de todos,28jul2021,Macho,.45126173,.027391942,.012360935,El Trebol,8000,4094.0054,3312.0515,Venta Conjunta Haras El Trebol Y Haras Zoraida  Resumen,https://www.turfdiario.com/venta-conjunta-haras-el-trebol-y-haras-zoraida-resumen/,9,430164,2023,"15 jun, 2023"
le tristane,le ken,idola de todos,28jul2021,Hembra,.43460929,.027391942,.011904793,El Trebol,3700,1946.1656,1634.7749,Gran Venta Post Estrellas Resumen,https://www.turfdiario.com/gran-venta-post-estrellas-resumen/,27,430164,2023,"12 jul, 2023"
particulado,mask,patissier,14oct2021,Macho,.49155363,.032007109,.01573321,La Valkiria,6500,3457.4343,2197.5391,Buena Recepcion Para La Primera Camada De Mask En El Haras La Valkiria  Resumen,https://www.turfdiario.com/buena-recepcion-para-la-primera-camada-de-mask-en-el-haras-la-valkiria-resumen/,7,430168,2023,"7 jul, 2023"
locurado,mask,locura cat,10oct2021,Macho,.48877922,.025797535,.012609299,La Valkiria,12000,6382.9556,5062.1016,Buena Recepcion Para La Primera Camada De Mask En El Haras La Valkiria  Resumen,https://www.turfdiario.com/buena-recepcion-para-la-primera-camada-de-mask-en-el-haras-la-valkiria-resumen/,6,430170,2023,"7 jul, 2023"
simply mine,mask,simple irresistible,11oct2021,Hembra,.45596832,.024674105,.01125061,La Valkiria,12500,6648.9121,5909.8237,Buena Recepcion Para La Primera Camada De Mask En El Haras La Valkiria  Resumen,https://www.turfdiario.com/buena-recepcion-para-la-primera-camada-de-mask-en-el-haras-la-valkiria-resumen/,18,430171,2023,"7 jul, 2023"
asombrame,mask,awesome anew,12oct2021,Hembra,.54014999,.028907955,.015614632,La Valkiria,23000,12233.998,7834.958,Buena Recepcion Para La Primera Camada De Mask En El Haras La Valkiria  Resumen,https://www.turfdiario.com/buena-recepcion-para-la-primera-camada-de-mask-en-el-haras-la-valkiria-resumen/,13,430172,2023,"7 jul, 2023"
berry girl,got talent,bounceberry,14oct2021,Hembra,.54142094,.0077770036,.0042106328,La Valkiria,5500,2925.5212,6947.9375,Buena Recepcion Para La Primera Camada De Mask En El Haras La Valkiria  Resumen,https://www.turfdiario.com/buena-recepcion-para-la-primera-camada-de-mask-en-el-haras-la-valkiria-resumen/,20,430173,2023,"7 jul, 2023"
indymania,mask,storm indy,15oct2021,Hembra,.44272083,.025251111,.011179193,La Valkiria,15000,7978.6948,7137.0938,Buena Recepcion Para La Primera Camada De Mask En El Haras La Valkiria  Resumen,https://www.turfdiario.com/buena-recepcion-para-la-primera-camada-de-mask-en-el-haras-la-valkiria-resumen/,14,430174,2023,"7 jul, 2023"
coney island,mask,aquit,16oct2021,Hembra,.52900249,.029631224,.015674992,La Valkiria,36000,19148.867,12216.189,Buena Recepcion Para La Primera Camada De Mask En El Haras La Valkiria  Resumen,https://www.turfdiario.com/buena-recepcion-para-la-primera-camada-de-mask-en-el-haras-la-valkiria-resumen/,15,430175,2023,"7 jul, 2023"
